dayoffset,TransDate,CropCode,CropName,MarketCode,MarketName,Upper_Price,Middle_Price,Lower_Price,Avg_Price,Trans_Quantity,year,month,day
1001,107.09.27,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2760.0,2018,9,27
1002,107.09.28,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2950.0,2018,9,28
1003,107.09.29,LA1,甘藍-初秋,260,宜蘭市,40.0,25.0,12.0,25.0,2760.0,2018,9,29
1006,107.10.02,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,20.0,30.0,2880.0,2018,10,2
1007,107.10.03,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,20.0,30.0,2660.0,2018,10,3
1009,107.10.05,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,20.0,30.0,2760.0,2018,10,5
1010,107.10.06,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,2750.0,2018,10,6
1013,107.10.09,LA1,甘藍-初秋,260,宜蘭市,40.0,28.0,20.0,28.0,2860.0,2018,10,9
1015,107.10.11,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,2760.0,2018,10,11
1016,107.10.12,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,20.0,30.0,2850.0,2018,10,12
1017,107.10.13,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,3350.0,2018,10,13
1020,107.10.16,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,28.0,3350.0,2018,10,16
1022,107.10.18,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,2760.0,2018,10,18
1023,107.10.19,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,2880.0,2018,10,19
1024,107.10.20,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,2760.0,2018,10,20
1027,107.10.23,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3250.0,2018,10,23
1028,107.10.24,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,2760.0,2018,10,24
1029,107.10.25,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3150.0,2018,10,25
1030,107.10.26,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,4500.0,2018,10,26
1031,107.10.27,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3860.0,2018,10,27
1034,107.10.30,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,3250.0,2018,10,30
1035,107.10.31,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3360.0,2018,10,31
1036,107.11.01,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3850.0,2018,11,1
1037,107.11.02,LA1,甘藍-初秋,260,宜蘭市,32.0,25.0,12.0,22.0,3850.0,2018,11,2
1038,107.11.03,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,3850.0,2018,11,3
1041,107.11.06,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,4250.0,2018,11,6
1042,107.11.07,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3950.0,2018,11,7
1043,107.11.08,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3850.0,2018,11,8
1044,107.11.09,LA1,甘藍-初秋,260,宜蘭市,16.0,8.0,2.0,8.0,3560.0,2018,11,9
1045,107.11.10,LA1,甘藍-初秋,260,宜蘭市,20.0,10.0,2.0,10.0,3560.0,2018,11,10
1048,107.11.13,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3850.0,2018,11,13
1049,107.11.14,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,25.0,3350.0,2018,11,14
1050,107.11.15,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3580.0,2018,11,15
1051,107.11.16,LA1,甘藍-初秋,260,宜蘭市,22.0,10.0,2.0,10.0,3580.0,2018,11,16
1052,107.11.17,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3580.0,2018,11,17
1055,107.11.20,LA1,甘藍-初秋,260,宜蘭市,25.0,18.0,5.0,18.0,3560.0,2018,11,20
1056,107.11.21,LA1,甘藍-初秋,260,宜蘭市,26.0,18.0,5.0,18.0,3460.0,2018,11,21
1057,107.11.22,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,12.0,20.0,3580.0,2018,11,22
1058,107.11.23,LA1,甘藍-初秋,260,宜蘭市,15.0,6.0,2.0,6.0,3380.0,2018,11,23
1059,107.11.24,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3880.0,2018,11,24
1062,107.11.27,LA1,甘藍-初秋,260,宜蘭市,25.0,12.0,5.0,12.0,3560.0,2018,11,27
1064,107.11.29,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,10.0,15.0,3580.0,2018,11,29
1065,107.11.30,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3560.0,2018,11,30
1066,107.12.01,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,4250.0,2018,12,1
1070,107.12.05,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3780.0,2018,12,5
1071,107.12.06,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,3680.0,2018,12,6
1072,107.12.07,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2018,12,7
1073,107.12.08,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3580.0,2018,12,8
1076,107.12.11,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,4260.0,2018,12,11
1077,107.12.12,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3780.0,2018,12,12
1078,107.12.13,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2018,12,13
1079,107.12.14,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,4260.0,2018,12,14
1080,107.12.15,LA1,甘藍-初秋,260,宜蘭市,10.0,5.0,2.0,5.0,4260.0,2018,12,15
1083,107.12.18,LA1,甘藍-初秋,260,宜蘭市,10.0,5.0,2.0,5.0,4650.0,2018,12,18
1084,107.12.19,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,2.0,5.0,3680.0,2018,12,19
1085,107.12.20,LA1,甘藍-初秋,260,宜蘭市,10.0,6.0,3.0,6.0,3780.0,2018,12,20
1086,107.12.21,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2018,12,21
1087,107.12.22,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2018,12,22
1090,107.12.25,LA1,甘藍-初秋,260,宜蘭市,10.0,5.0,3.0,5.0,4250.0,2018,12,25
1091,107.12.26,LA1,甘藍-初秋,260,宜蘭市,10.0,5.0,3.0,5.0,4160.0,2018,12,26
1092,107.12.27,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3560.0,2018,12,27
1093,107.12.28,LA1,甘藍-初秋,260,宜蘭市,10.0,5.0,3.0,5.0,3880.0,2018,12,28
1094,107.12.29,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2018,12,29
1097,108.01.01,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,1
1098,108.01.02,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,2
1099,108.01.03,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,3
1100,108.01.04,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,4
1101,108.01.05,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3860.0,2019,1,5
1104,108.01.08,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,8
1105,108.01.09,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3580.0,2019,1,9
1106,108.01.10,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3860.0,2019,1,10
1107,108.01.11,LA1,甘藍-初秋,260,宜蘭市,13.0,6.0,3.0,6.0,3880.0,2019,1,11
1108,108.01.12,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,12
1111,108.01.15,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3360.0,2019,1,15
1112,108.01.16,LA1,甘藍-初秋,260,宜蘭市,13.0,6.0,4.0,6.0,3860.0,2019,1,16
1113,108.01.17,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3250.0,2019,1,17
1114,108.01.18,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3560.0,2019,1,18
1115,108.01.19,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,19
1118,108.01.22,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3360.0,2019,1,22
1119,108.01.23,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,3850.0,2019,1,23
1120,108.01.24,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4860.0,2019,1,24
1121,108.01.25,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4750.0,2019,1,25
1122,108.01.26,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,3.0,6.0,4650.0,2019,1,26
1125,108.01.29,LA1,甘藍-初秋,260,宜蘭市,14.0,6.0,4.0,6.0,4650.0,2019,1,29
1126,108.01.30,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4850.0,2019,1,30
1127,108.01.31,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,5060.0,2019,1,31
1128,108.02.01,LA1,甘藍-初秋,260,宜蘭市,17.0,10.0,5.0,10.0,4680.0,2019,2,1
1129,108.02.02,LA1,甘藍-初秋,260,宜蘭市,15.0,6.0,4.0,6.0,8550.0,2019,2,2
1130,108.02.03,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,10.0,25.0,6850.0,2019,2,3
1131,108.02.04,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,4.0,6.0,3850.0,2019,2,4
1137,108.02.10,LA1,甘藍-初秋,260,宜蘭市,13.0,7.0,5.0,7.0,3850.0,2019,2,10
1138,108.02.11,LA1,甘藍-初秋,260,宜蘭市,13.0,7.0,4.0,7.0,4260.0,2019,2,11
1139,108.02.12,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,4.0,6.0,4350.0,2019,2,12
1141,108.02.14,LA1,甘藍-初秋,260,宜蘭市,14.0,6.0,4.0,6.0,4500.0,2019,2,14
1142,108.02.15,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,4.0,6.0,4650.0,2019,2,15
1143,108.02.16,LA1,甘藍-初秋,260,宜蘭市,14.0,7.0,4.0,7.0,4650.0,2019,2,16
1153,108.02.26,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4850.0,2019,2,26
1154,108.02.27,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4680.0,2019,2,27
1155,108.02.28,LA1,甘藍-初秋,260,宜蘭市,14.0,8.0,5.0,8.0,4650.0,2019,2,28
1156,108.03.01,LA1,甘藍-初秋,260,宜蘭市,15.0,7.0,5.0,7.0,4500.0,2019,3,1
1157,108.03.02,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4650.0,2019,3,2
1160,108.03.05,LA1,甘藍-初秋,260,宜蘭市,13.0,7.0,5.0,7.0,4560.0,2019,3,5
1161,108.03.06,LA1,甘藍-初秋,260,宜蘭市,12.0,6.0,4.0,6.0,4650.0,2019,3,6
1162,108.03.07,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4760.0,2019,3,7
1163,108.03.08,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4650.0,2019,3,8
1164,108.03.09,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4650.0,2019,3,9
1167,108.03.12,LA1,甘藍-初秋,260,宜蘭市,15.0,7.0,5.0,7.0,4650.0,2019,3,12
1168,108.03.13,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,5.0,8.0,4560.0,2019,3,13
1169,108.03.14,LA1,甘藍-初秋,260,宜蘭市,15.0,7.0,5.0,7.0,4560.0,2019,3,14
1170,108.03.15,LA1,甘藍-初秋,260,宜蘭市,12.0,5.0,3.0,5.0,4850.0,2019,3,15
1171,108.03.16,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4680.0,2019,3,16
1174,108.03.19,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4650.0,2019,3,19
1175,108.03.20,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,1850.0,2019,3,20
1176,108.03.21,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4580.0,2019,3,21
1177,108.03.22,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4560.0,2019,3,22
1178,108.03.23,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4880.0,2019,3,23
1181,108.03.26,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4560.0,2019,3,26
1182,108.03.27,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4560.0,2019,3,27
1183,108.03.28,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4580.0,2019,3,28
1184,108.03.29,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4650.0,2019,3,29
1185,108.03.30,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4650.0,2019,3,30
1188,108.04.02,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,6.0,12.0,4580.0,2019,4,2
1189,108.04.03,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4850.0,2019,4,3
1190,108.04.04,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4650.0,2019,4,4
1191,108.04.05,LA1,甘藍-初秋,260,宜蘭市,28.0,18.0,8.0,18.0,4560.0,2019,4,5
1195,108.04.09,LA1,甘藍-初秋,260,宜蘭市,32.0,18.0,10.0,18.0,4580.0,2019,4,9
1196,108.04.10,LA1,甘藍-初秋,260,宜蘭市,25.0,12.0,8.0,12.0,4580.0,2019,4,10
1197,108.04.11,LA1,甘藍-初秋,260,宜蘭市,24.0,15.0,8.0,15.0,4560.0,2019,4,11
1198,108.04.12,LA1,甘藍-初秋,260,宜蘭市,25.0,18.0,10.0,18.0,4580.0,2019,4,12
1199,108.04.13,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,12.0,4880.0,2019,4,13
1202,108.04.16,LA1,甘藍-初秋,260,宜蘭市,35.0,28.0,18.0,28.0,4650.0,2019,4,16
1203,108.04.17,LA1,甘藍-初秋,260,宜蘭市,35.0,28.0,18.0,28.0,4650.0,2019,4,17
1204,108.04.18,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4650.0,2019,4,18
1205,108.04.19,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,18.0,28.0,4650.0,2019,4,19
1206,108.04.20,LA1,甘藍-初秋,260,宜蘭市,35.0,26.0,15.0,26.0,4650.0,2019,4,20
1209,108.04.23,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4680.0,2019,4,23
1210,108.04.24,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4580.0,2019,4,24
1211,108.04.25,LA1,甘藍-初秋,260,宜蘭市,35.0,28.0,18.0,28.0,4560.0,2019,4,25
1212,108.04.26,LA1,甘藍-初秋,260,宜蘭市,38.0,25.0,15.0,25.0,4580.0,2019,4,26
1213,108.04.27,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4680.0,2019,4,27
1216,108.04.30,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4680.0,2019,4,30
1217,108.05.01,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4650.0,2019,5,1
1218,108.05.02,LA1,甘藍-初秋,260,宜蘭市,35.0,28.0,18.0,28.0,4650.0,2019,5,2
1219,108.05.03,LA1,甘藍-初秋,260,宜蘭市,35.0,26.0,18.0,26.0,4550.0,2019,5,3
1220,108.05.04,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,16.0,25.0,4350.0,2019,5,4
1223,108.05.07,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,5,7
1224,108.05.08,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4450.0,2019,5,8
1225,108.05.09,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,9
1226,108.05.10,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,5,10
1227,108.05.11,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,5,11
1230,108.05.14,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,5,14
1231,108.05.15,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,5,15
1232,108.05.16,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,16
1233,108.05.17,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,17
1234,108.05.18,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,18
1237,108.05.21,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,21
1238,108.05.22,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,22
1239,108.05.23,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,23
1240,108.05.24,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,24
1241,108.05.25,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,25
1244,108.05.28,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,5,28
1245,108.05.29,LA1,甘藍-初秋,260,宜蘭市,36.0,28.0,15.0,28.0,4350.0,2019,5,29
1246,108.05.30,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,5,30
1247,108.05.31,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4750.0,2019,5,31
1248,108.06.01,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,6,1
1251,108.06.04,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4360.0,2019,6,4
1252,108.06.05,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4350.0,2019,6,5
1253,108.06.06,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4360.0,2019,6,6
1254,108.06.07,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4350.0,2019,6,7
1258,108.06.11,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,18.0,28.0,4650.0,2019,6,11
1259,108.06.12,LA1,甘藍-初秋,260,宜蘭市,38.0,28.0,20.0,28.0,4350.0,2019,6,12
1260,108.06.13,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4250.0,2019,6,13
1261,108.06.14,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4350.0,2019,6,14
1262,108.06.15,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4260.0,2019,6,15
1265,108.06.18,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,4360.0,2019,6,18
1266,108.06.19,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,15.0,22.0,3560.0,2019,6,19
1267,108.06.20,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3680.0,2019,6,20
1269,108.06.22,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,3680.0,2019,6,22
1272,108.06.25,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,3650.0,2019,6,25
1273,108.06.26,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,3650.0,2019,6,26
1274,108.06.27,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3780.0,2019,6,27
1275,108.06.28,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,3680.0,2019,6,28
1276,108.06.29,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,15.0,22.0,3680.0,2019,6,29
1279,108.07.02,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3750.0,2019,7,2
1280,108.07.03,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,15.0,22.0,3680.0,2019,7,3
1281,108.07.04,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,12.0,22.0,3650.0,2019,7,4
1282,108.07.05,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4180.0,2019,7,5
1283,108.07.06,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4160.0,2019,7,6
1286,108.07.09,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,3680.0,2019,7,9
1287,108.07.10,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4150.0,2019,7,10
1288,108.07.11,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4150.0,2019,7,11
1290,108.07.13,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4150.0,2019,7,13
1293,108.07.16,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,7,16
1294,108.07.17,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,7,17
1295,108.07.18,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4150.0,2019,7,18
1296,108.07.19,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4160.0,2019,7,19
1297,108.07.20,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4160.0,2019,7,20
1300,108.07.23,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,22.0,30.0,4350.0,2019,7,23
1301,108.07.24,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,7,24
1302,108.07.25,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,7,25
1303,108.07.26,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4160.0,2019,7,26
1304,108.07.27,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4150.0,2019,7,27
1307,108.07.30,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,7,30
1308,108.07.31,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,15.0,30.0,4350.0,2019,7,31
1309,108.08.01,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,4150.0,2019,8,1
1314,108.08.06,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4180.0,2019,8,6
1315,108.08.07,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,8,7
1316,108.08.08,LA1,甘藍-初秋,260,宜蘭市,50.0,38.0,18.0,38.0,4560.0,2019,8,8
1318,108.08.10,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4150.0,2019,8,10
1321,108.08.13,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4180.0,2019,8,13
1322,108.08.14,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4160.0,2019,8,14
1323,108.08.15,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4160.0,2019,8,15
1326,108.08.18,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,30.0,4180.0,2019,8,18
1328,108.08.20,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3860.0,2019,8,20
1329,108.08.21,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,22.0,35.0,4350.0,2019,8,21
1330,108.08.22,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,4150.0,2019,8,22
1331,108.08.23,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,22.0,38.0,4380.0,2019,8,23
1332,108.08.24,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3860.0,2019,8,24
1335,108.08.27,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3890.0,2019,8,27
1336,108.08.28,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,20.0,33.0,4250.0,2019,8,28
1337,108.08.29,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3850.0,2019,8,29
1338,108.08.30,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,4160.0,2019,8,30
1339,108.08.31,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,22.0,35.0,4250.0,2019,8,31
1342,108.09.03,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3850.0,2019,9,3
1343,108.09.04,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,22.0,33.0,4350.0,2019,9,4
1344,108.09.05,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3880.0,2019,9,5
1345,108.09.06,LA1,甘藍-初秋,260,宜蘭市,43.0,33.0,22.0,33.0,4560.0,2019,9,6
1346,108.09.07,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,25.0,35.0,4350.0,2019,9,7
1349,108.09.10,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,22.0,35.0,4250.0,2019,9,10
1350,108.09.11,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,4180.0,2019,9,11
1351,108.09.12,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,22.0,35.0,3880.0,2019,9,12
1352,108.09.13,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,22.0,35.0,3880.0,2019,9,13
1356,108.09.17,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,20.0,33.0,4350.0,2019,9,17
1357,108.09.18,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,22.0,33.0,4650.0,2019,9,18
1358,108.09.19,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,18.0,35.0,4560.0,2019,9,19
1359,108.09.20,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,22.0,35.0,4350.0,2019,9,20
